거래소코드,시장,산업코드,산업명,업종코드,회사명,stage00_01_context_source
088700,KOSDAQ,,,,(주)마이스코,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
039500,KOSDAQ,,,,(주)마인에스에이,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
220630,KOSDAQ,,,,(주)맘스터치앤컴퍼니,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
127160,KOSDAQ,,,,(주)매직마이크로,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
141070,KOSDAQ,,,,(주)맥스로텍,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
088810,KOSDAQ,,,,(주)맥스브로,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
036880,KOSDAQ,,,,(주)맥시스템,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
035830,KOSDAQ,,,,(주)메카포럼,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
096640,KOSDAQ,,,,(주)멜파스,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
149940,KOSDAQ,,,,(주)모다,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
048150,KOSDAQ,,,,(주)모닷텔,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
064720,KOSDAQ,,,,(주)모델라인,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
046000,KOSDAQ,,,,(주)모디아,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
018890,KOSDAQ,,,,(주)모라리소스,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
110310,KOSDAQ,,,,(주)모린스,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
051810,KOSDAQ,,,,(주)모보,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
085680,KOSDAQ,,,,(주)모빌탑,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
079560,KOSDAQ,,,,(주)모젬,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
038340,KOSDAQ,,,,(주)무궁화인포메이션테크놀로지,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
053890,KOSDAQ,,,,(주)미디어코프,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
028040,KOSDAQ,,,,(주)미래SCI,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
233190,KOSDAQ,,,,(주)미래자원엠엘,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
213090,KOSDAQ,,,,(주)미래테크놀로지,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
094700,KOSDAQ,,,,(주)미성포리테크,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
225850,KOSDAQ,,,,(주)미애부,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
067850,KOSDAQ,,,,(주)바이나믹,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
065940,KOSDAQ,,,,(주)바이오빌,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
281310,KOSDAQ,,,,(주)바이오시네틱스,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
035960,KOSDAQ,,,,(주)바이오시스,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
002480,KOSDAQ,,,,(주)범양사,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
060410,KOSDAQ,,,,(주)베스트플로우,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
040750,KOSDAQ,,,,(주)벨로체피아노,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
066690,KOSDAQ,,,,(주)보광티에스,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
033300,KOSDAQ,,,,(주)보성인터내셔날,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
030950,KOSDAQ,,,,(주)보진재,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
041320,KOSDAQ,,,,(주)보홍,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
242420,KOSDAQ,,,,(주)본느,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
007830,KOSDAQ,,,,(주)부산상호저축은행,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
035400,KOSDAQ,,,,(주)브이에스에스티,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
033880,KOSDAQ,,,,(주)블루멈,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
033720,KOSDAQ,,,,(주)블루스톤디앤아이,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
053040,KOSDAQ,,,,(주)블루젬디앤씨,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
015200,KOSDAQ,,,,(주)비앤비성원,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
156170,KOSDAQ,,,,(주)비앤에스미디어,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
047940,KOSDAQ,,,,(주)비엔디,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
215050,KOSDAQ,,,,(주)비엔디생활건강,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
058370,KOSDAQ,,,,(주)비엔씨컴퍼니,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
271780,KOSDAQ,,,,(주)비엔에프코퍼레이션,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
335890,KOSDAQ,,,,(주)비올,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
036820,KOSDAQ,,,,(주)비이티,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
138580,KOSDAQ,,,,(주)비즈니스온커뮤니케이션,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
040020,KOSDAQ,,,,(주)사라콤,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
064060,KOSDAQ,,,,(주)사이노젠,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
063280,KOSDAQ,,,,(주)사이버패스,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
013320,KOSDAQ,,,,(주)삼경정밀,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
012010,KOSDAQ,,,,(주)삼산,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
052560,KOSDAQ,,,,(주)삼성수산,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
026250,KOSDAQ,,,,(주)삼우이엠씨,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
066300,KOSDAQ,,,,(주)샤인시스템,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
014090,KOSDAQ,,,,(주)석천,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
068770,KOSDAQ,,,,(주)선우중공업,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
054010,KOSDAQ,,,,(주)선팩테크,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
053440,KOSDAQ,,,,(주)성우몰드,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
037650,KOSDAQ,,,,(주)성진산업,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
047600,KOSDAQ,,,,(주)세계투어,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
199870,KOSDAQ,,,,(주)세기리텍,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
056060,KOSDAQ,,,,(주)세니콘,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
050600,KOSDAQ,,,,(주)세라온홀딩스,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
017160,KOSDAQ,,,,(주)세븐코스프,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
084450,KOSDAQ,,,,(주)세실,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
033020,KOSDAQ,,,,(주)세아메탈,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
052190,KOSDAQ,,,,(주)세영디앤씨,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
222810,KOSDAQ,,,,(주)세토피아,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
085980,KOSDAQ,,,,(주)세화피앤씨,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
268600,KOSDAQ,,,,(주)셀리버리,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
258250,KOSDAQ,,,,(주)셀젠텍,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
091990,KOSDAQ,,,,(주)셀트리온헬스케어,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
053110,KOSDAQ,,,,(주)소리바다,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
035010,KOSDAQ,,,,(주)소예,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
049790,KOSDAQ,,,,(주)소프트윈,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
044440,KOSDAQ,,,,(주)솔빛미디어,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
222520,KOSDAQ,,,,(주)솔트웍스,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
056500,KOSDAQ,,,,(주)슈마일렉트론,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
136510,KOSDAQ,,,,(주)스마트솔루션즈,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
017050,KOSDAQ,,,,(주)스타맥스,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
027890,KOSDAQ,,,,(주)스탠더드텔레콤,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
043680,KOSDAQ,,,,(주)스톰이앤에프,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
204630,KOSDAQ,,,,(주)스튜디오산타클로스엔터테인먼트,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
087220,KOSDAQ,,,,(주)스틸플라워,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
245030,KOSDAQ,,,,(주)스페이스솔루션,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
039670,KOSDAQ,,,,(주)스포츠서울,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
111610,KOSDAQ,,,,(주)승화프리텍,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
246830,KOSDAQ,,,,(주)시냅스엠,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
037320,KOSDAQ,,,,(주)시노펙스그린테크,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
037280,KOSDAQ,,,,(주)시스컴,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
037060,KOSDAQ,,,,(주)시큐어소프트,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
031920,KOSDAQ,,,,(주)신민상호저축은행,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
086830,KOSDAQ,,,,(주)신양오라컴디스플레이,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
078700,KOSDAQ,,,,(주)신지소프트,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
054530,KOSDAQ,,,,(주)신한에스아이티,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
082930,KOSDAQ,,,,(주)실리콘화일,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
042470,KOSDAQ,,,,(주)심스밸리,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
090730,KOSDAQ,,,,(주)심팩메탈,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
033260,KOSDAQ,,,,(주)쌈지,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
035500,KOSDAQ,,,,(주)써니트렌드,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
039000,KOSDAQ,,,,(주)써미트테크놀로지,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
051170,KOSDAQ,,,,(주)썬코어,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
122800,KOSDAQ,,,,(주)썬테크놀로지스,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
041550,KOSDAQ,,,,(주)쎄라텍,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
030390,KOSDAQ,,,,(주)쏠라엔텍,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
065340,KOSDAQ,,,,(주)쓰리디월드,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
036360,KOSDAQ,,,,(주)쓰리소프트,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
099830,KOSDAQ,,,,(주)씨그널엔터테인먼트그룹,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
073710,KOSDAQ,,,,(주)씨디네트웍스,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
037600,KOSDAQ,,,,(주)씨모스,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
081090,KOSDAQ,,,,(주)씨모텍,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
032040,KOSDAQ,,,,(주)씨앤에스자산관리,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
039530,KOSDAQ,,,,(주)씨앤케이인터내셔널,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
286000,KOSDAQ,,,,(주)씨엔티드림,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
035710,KOSDAQ,,,,(주)씨엘엘씨디,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
037340,KOSDAQ,,,,(주)씨엘인터내셔널,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
225330,KOSDAQ,,,,(주)씨엠에스에듀,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
056340,KOSDAQ,,,,(주)씨유전자,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
189540,KOSDAQ,,,,(주)씨티네트웍스,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
050470,KOSDAQ,,,,(주)씨티앤티,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
088960,KOSDAQ,,,,(주)씨티엘테크,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
078670,KOSDAQ,,,,(주)아구스,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
041060,KOSDAQ,,,,(주)아라온테크,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
058220,KOSDAQ,,,,(주)아리온테크놀로지,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
052810,KOSDAQ,,,,(주)아시아미디어홀딩스,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
066850,KOSDAQ,,,,(주)아이드림,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
078780,KOSDAQ,,,,(주)아이디에스,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
026230,KOSDAQ,,,,(주)아이디에이치,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
072430,KOSDAQ,,,,(주)아이레보,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
039060,KOSDAQ,,,,(주)아이비진,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
020490,KOSDAQ,,,,(주)아이씨켐,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_계류중인 소송현황.xlsx
